oldProductId,productNo,productName,categoryName,subcategoryName,shortDescription,listPrice,memberPrice,mainImageUrl,galleryImageUrls,productDescription,specification,shippingType,sourceUrl,capturedAt
"12097","24911","有機無加糖豆漿(箱)免運","隔夜燕麥片專區","隔夜燕麥片專區","商品簡述：
 有機黃豆增量15%！(與原配方相比)
口感升級，濃厚順口！蛋白質、濃度UP！
我們用心所以從原料源頭把關-採用美國有機非基改黃豆，作成豆漿。
避免基改及廉價混黃豆，安全又安心！","936","699","/products/12097/main.jpg","/products/12097/gallery-01.jpg","<br>
<br>
<br>
目前市售有許多強調健康的一般豆漿，但是，為什麼統一生機要堅持作「有機」豆漿呢 ? <br>
<br>
*一般市售豆漿:<br>
台灣黃豆多數來自進口有9成是基改黃豆，在種植過程中不僅使用化學肥料施肥，更大量噴灑農藥、除草劑，其中廣泛使用嘉磷塞(俗稱年年春)，也會殘留在豆子中，作成豆漿反而對身體危害更大。
<br><br>
*因我們用心所以從原料源頭把關-採用美國有機非基改黃豆,作成豆漿。避免基改及廉價混黃豆，安全又安心。<br>
<br>
堅持一: 使用有機IP黃豆，飲用起來香醇味十足。<br>
*美國有機IP(Identity Preserved)黃豆，何謂有機IP(Identity Preserved)黃豆，是指種子經挑選、 種植、運輸、加工，保持原始基因特性，更能確保黃豆純正品種。<br><br>

堅持二: NO.1有機黃豆採玻璃瓶裝，冷熱皆適飲。<br>
*美國NO.1一級黃豆:在美國對黃豆的判定區分為U.S. NO.1~NO.4四級，NO.1為品質優良的黃豆，而台灣對於黃豆的判定標準分為CNS一~四級，僅有一跟二級才可作為糧食，統一生機所用皆為NO.1的有機黃豆，都是食品級非混豆或飼料豆。<br>
<br>
玻璃瓶裝:冬天可置於保溫箱，夏天可置於冷藏冰箱，冷熱皆宜。<br>
<br>
驗證機構：財團法人和諧有機農業基金會<br>
驗證證書字號：1-010-300755","<span class=""style1"">原料:</span>
水、有機黃豆(美國)<br>
<br>
<span class=""style1"">食品添加物:</span>
無<br>
<br>
<br><br>

<span class=""style1"">保存期間:</span>12個月<br>
<br>
<span class=""style1"">規格:</span>每瓶245毫升/  24瓶/箱<br>
<span class=""style1"">產地:</span>台灣<br>
<br><span class=""style1"">注意事項: </span>
玻璃瓶裝:冬天可置於保溫箱,夏天可置於冷藏冰箱,冷熱皆宜。<br>
<br><span class=""style1"">過敏原資訊:</span>無","
 宅配","https://www.organicshops.cc/product.aspx?id=12097","2026-07-10T06:26:49.099Z"
"9545","01151","果然優綜合堅果","隔夜燕麥片專區","隔夜燕麥片專區","商品簡述：
 低溫輕烘焙，原味不添加
堅果可滋補強身、增強體力","400","400","/products/12082/main.jpg","/products/12082/gallery-01.jpg","</P>
</P>
</P>
</P>
<p>
「核桃、杏仁、腰果、南瓜子」加「葡萄乾、蔓越莓乾」，口感更豐富、營養更全面。<br>
■精選各主要產地原料，穩定進櫃、倉內溫控保鮮<br>
■堅持「低溫輕烘焙、原味不添加」，保留食材營養價值，吃出食物自然、健康的原始香甜滋味。<br>
採用環保鐵罐，完整密封鎖住食材原有風味，並充填氮氣，開封即可感受鮮度，提供更優良的賞味品質與營養保存，吃健康護地球！<br>
<br>
*低溫輕烘焙，原味，營養價值保留。<br>
*不添加防腐劑、甜味劑、漂白劑。<br>
<br>
核桃：高比例完整顆粒，非一般碎核桃，口感視覺都滿分。<br>
杏仁：USDA Extra NO.1等級大顆粒杏仁，精選品種，具獨特香氣與風味。<br>
腰果：果仁完整飽滿、色澤潤白，風味清香甘甜。<br>
南瓜子：飽滿翠綠完整大顆粒南瓜子，風味獨特。<br>
葡萄乾：大顆粒皮薄飽滿果肉，口感Q彈有嚼勁。<br>
蔓越莓乾：保留原汁，酸中帶甜好滋味。<br>
<br>

<strong>「果然優綜合堅果」</strong>採用源自產地的核桃、杏仁、腰果、南瓜子、葡萄乾、蔓越莓乾，穩定頻繁的原料進櫃、倉內溫控保鮮、嚴謹的生產流程、致力強化品質，充份保留營養價值，讓您吃出食物自然、健康的原始香甜滋味，帶給您安全無虞的「<strong>樂活果實。</strong>」</p><br>

<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/HlDphRig0yY"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
<br>

<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/cninh-Nl7vo?rel=0"" frameborder=""0"" allowfullscreen></iframe>
<br>


<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/7i4haFvDtdw"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>","<p><span class=""style1"">原料:</span> 葡萄乾(葡萄乾、葵花油)、核桃、杏仁、腰果、南瓜子、蔓越莓乾(蔓越莓、蔗糖、葵花油)。<br>
<br>


<br>
<span class=""style1"">箱裝:</span> 依實際標示所示</p>



<p><span class=""style1"">食品添加物:</span> 無</p>
<p><span class=""style1"">內容量:</span> 360公克/罐</p>
<p><span class=""style1"">產地:</span> 台灣</p>
<p><span class=""style1"">保存期限:</span> 12個月(係指未開封狀態且正常條件下之保存)</p><br>

<p><span class=""style1"">保存條件:</span> </p>
1. 請置於陰涼乾燥處避免日照，冷藏保存尤佳。<br>
2. 開封後未食用完需冷藏，並儘快食用完畢。<br>
<br>

<p><span class=""style1"">注意事項:</span> </p>
1. 內有脫氧劑、乾燥劑，請勿食用。<br>
2. 開罐及取用時請留意拉環與開口邊緣。<br>
<br>

<p><span class=""style1"">過敏原資訊:</span> </p>
本產品含堅果及種子類。本生產線亦生產含牛奶製品、芝麻、含麩質之穀類及大豆的產品。
 <br>","
 宅配、 超商取貨","https://www.organicshops.cc/product.aspx?id=9545","2026-07-10T06:26:52.372Z"
"11866","01161","果然優全堅果","隔夜燕麥片專區","隔夜燕麥片專區","商品簡述：
 高價值堅果組合，低溫輕烘焙，原味不添加。","490","490","/products/11866/main.jpg","/products/11866/gallery-01.jpg","</P>
</P>
</P>
</P>
每日飲食指南建議需攝取堅果種子類一份，您吃了嗎？ <br>
 <br>
選用源自各主要產地的堅果界四大天王：「杏仁、腰果、核桃、榛果」，再搭配上超人氣的「夏威夷果」，五款高價值堅果原料，極品饗宴，輕鬆滿足每日需求。 <br>
*精選各主要產地原料，穩定進櫃、倉內溫控保鮮 <br>
*堅持「低溫輕烘焙、原味不添加」，保留食材營養價值，吃出食物自然、健康的原始香甜滋味。 <br>
採用環保鐵罐，完整密封鎖住食材原有風味，並充填氮氣，開封即可感受鮮度，提供更優良的賞味品質與營養保存，吃健康護地球！ <br>
 <br>
*低溫輕烘焙，原味，營養價值保留。 <br>
*不添加防腐劑、甜味劑、漂白劑。 <br>
 <br>
核桃：高比例完整顆粒，非一般碎核桃，口感視覺都滿分。 <br>
杏仁：USDA Extra NO.1等級大顆粒杏仁，精選品種，具獨特香氣與風味。 <br>
腰果：果仁完整飽滿、色澤潤白，風味清香甘甜。 <br>
榛果：保留具有營養價值的外皮更難得，香氣十足。 <br>
夏威夷果：整顆入口散發淡淡奶香，一吃就愛上。<br>
<br>

低溫輕烘焙 原味不添加 <br>
使用環保鐵罐 完整密封 充氮保鮮 提供優良賞味品質與營養保留更完整。<br>

<br>

<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/HlDphRig0yY"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>","<p><span class=""style1"">原料</span>：杏仁、腰果、核桃、榛果、夏威夷果</p>
<p><span class=""style1"">食品添加物名稱</span>：無</p>

<BR><br>
<span class=""style1"">箱裝</span>：依實際標示所示<br>

<br>
<span class=""style1"">規格</span>：300公克/罐</p>

<p><span class=""style1"">產地</span>：台灣</p>

<p><span class=""style1"">保存期限</span>：12個月(係指未開封狀態且正常條件下之保存)</p>
<br>
<span class=""style1"">保存條件:</span><br>
1. 請置於陰涼乾燥處避免日照，冷藏保存尤佳。<br>
2. 開封後未食用完需冷藏，並儘快食用完畢。<br>
<br>

<p><span class=""style1"">注意事項</span>：<br>

1. 內有脫氧劑，請勿食用。<br>
             2. 開罐及取用時請留意拉環與開口邊緣。<br>
<br>
<p><span class=""style1"">過敏原資訊</span>：本產品含堅果。本生產線亦生產含牛奶製品、芝麻、含麩質之穀類、大豆及種子類的
             產品。","
 宅配、 超商取貨","https://www.organicshops.cc/product.aspx?id=11866","2026-07-10T06:26:55.532Z"
"11872","01194","果然優杏仁","隔夜燕麥片專區","隔夜燕麥片專區","商品簡述：
 精選USDA Extra No.1等級，大顆粒果實，精選品種，具獨特香氣與風味","220","220","/products/11872/main.jpg","/products/11872/gallery-01.jpg","<br>
<br>
<br>
*精選品種、等級、顆粒<br>
*低溫輕烘焙、原味，保留營養<br>
*不添加防腐劑、漂白劑、甜味劑<br>
<br>
選用產地好滋味杏仁，散發杏仁香氣，其纖維含量高，是補充營養的良好來源。<br><br>
<span class=""style1"">食用方式</span><br>
*當成點心食用，補充每日營養<br>
*加入生機食材做成生菜沙拉，或打成精力湯<br>
*加入豆類、穀類等，打成豆漿、穀奶 <br>
*加入其他食材做成堅果饅頭、堅果麵包等<br>","<span class=""style1"">原料:</span> 杏仁<br>
<span class=""style1"">產地:</span> 台灣<br>
<span class=""style1"">保存期間:</span> 12個月(係指未開封狀態且正常條件下之保存)<br>

<span class=""style1"">規格:</span> 150g/袋<br>
<p><span class=""style1"">食品添加物:</span> 無</p>
<br>
<span class=""style1"">營養標示</span><br>
<br>
<br>
<p><span class=""style1"">注意事項</span>：<br>
* 置於陰涼乾燥處避免日照，冷藏保存尤佳 <br>
* 開封後未食用完需冷藏並儘快食用完畢 <br>
* 內有脫氧劑，請勿食用 <br>
<br>
<p><span class=""style1"">過敏原資訊：</span>本產品含堅果。本生產線亦生產含牛奶製品、芝麻、含麩質之穀類、大豆及種子類的產品。","
 宅配、 超商取貨","https://www.organicshops.cc/product.aspx?id=11872","2026-07-10T06:26:58.749Z"
"11873","01195","果然優腰果","隔夜燕麥片專區","隔夜燕麥片專區","商品簡述：
 精選果仁完整飽滿之腰果，色澤潤白、風味清香甘甜。","220","220","/products/11873/main.jpg","/products/11873/gallery-01.jpg","<br>
<br>
<br>
*精選顆粒完整的飽滿果仁<br>
*低溫輕烘焙、原味，保留營養<br>
*不添加防腐劑、漂白劑、甜味劑

腰果味道甘甜，清脆可口，除了作為精力湯食材外，亦可當成零嘴食用或加工烤焙成其他食品。<br><br>
<span class=""style1"">食用方式</span><br>
*當成點心食用，補充每日營養<br>
*加入生機食材做成生菜沙拉，或打成精力湯<br>
*加入豆類、穀類等，打成豆漿、穀奶 <br>
*加入其他食材做成堅果饅頭、堅果麵包等<br>","<span class=""style1"">原料:</span> 腰果<br>
<span class=""style1"">產地:</span>台灣<br>
<span class=""style1"">保存期間:</span> 12個月(係指未開封狀態且正常條件下之保存)<br>

<span class=""style1"">規格:</span> 150g/袋<br>
<p><span class=""style1"">食品添加物:</span> 無</p>
<br>
<span class=""style1"">營養標示</span><br>


<p><span class=""style1"">注意事項</span>：<br>
* 置於陰涼乾燥處避免日照，冷藏保存尤佳 <br>
* 開封後未食用完需冷藏並儘快食用完畢 <br>
* 內有脫氧劑，請勿食用 <br>
<br>
<p><span class=""style1"">過敏原資訊：</span>本產品含堅果。本生產線亦生產含牛奶製品、芝麻、含麩質之穀類、大豆及種子類的產品。","
 宅配、 超商取貨","https://www.organicshops.cc/product.aspx?id=11873","2026-07-10T06:27:02.194Z"
"11867","01205","無調味綜合堅果隨手包","隔夜燕麥片專區","隔夜燕麥片專區","商品簡述：
 *獨立包裝、攜帶方便，隨時隨地補充每日營養
*低溫輕烘焙、無調味、充填氮氣保鮮
*非油炸/不添加防腐劑/甜味劑/漂白劑/人工色素/人工香料
*定期送第三公正單位檢驗，安心健康","39","35","/products/11867/main.jpg","/products/11867/gallery-01.jpg","<br>
<br>
<br>
<br>
從產地源頭至消費者的手中，經過層層品質檢驗，定期送第三公正單位檢驗，安心健康。堅持選用主產地原料，嚴選顆粒飽滿堅果以及保留原果風味的果乾，採用低溫輕烘焙的烤焙工法，使用充填氮氣保鮮，鎖住堅果與果乾的鮮甜口感。獨立包裝、一天一包，隨時隨地補充每日所需的營養。<br>
<br>
杏仁：USDA Extra NO.1等級大顆粒杏仁，精選品種，香味獨特。<br>
核桃：高比例完整顆粒，非一般碎核桃，口感滿分。<br>
腰果：完整顆粒的乳白腰果，味道清香甘甜。<br>
南瓜子：顆粒完整飽滿，風味獨特。<br>
葡萄乾：皮薄果肉飽滿，Q彈有嚼勁。<br>
蔓越莓乾：低溫乾燥製成，可改變細菌叢生態特性。","<span class=""style1"">原料: </span>葡萄乾(葡萄乾、葵花油)、核桃、杏仁、腰果、南瓜子、蔓越莓乾(蔓越莓、蔗糖、葵花油)

<br>
<br>
<span class=""style1"">食品添加物: </span>無</p>

<br><br>

<span class=""style1"">規格: </span>30g/包</p>
<p><span class=""style1"">產地: </span>台灣</p>
<p><span class=""style1"">保存期間:</span> 12個月(係指未開封狀態且正常條件下之保存</p>
<p><span class=""style1"">保存條件:</span> 請置於陰涼乾燥處避免日照，開封後請儘早食用完畢</p>

<p><span class=""style1"">過敏原資訊：</span>本產品含堅果及種子類。本生產線亦生產含牛奶製品、芝麻、含麩質之穀物及大豆的產品。

</p>","
 宅配、 超商取貨","https://www.organicshops.cc/product.aspx?id=11867","2026-07-10T06:27:05.327Z"
"11868","01210","原味綜合堅果隨手包","隔夜燕麥片專區","隔夜燕麥片專區","商品簡述：
 每次食用皆為全新感受
可輕鬆一次食用完畢
隨身攜帶不佔空間
隨時隨地補充營養","39","35","/products/11868/main.jpg","/products/11868/gallery-01.jpg","<br>
<br>
<br>
<br>
<br>
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/MeNV6o1ne1Y"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
選用源自各主要產地之堅果原料，鎖定品種、規格與尺寸，穩定進櫃，倉內溫控保鮮，採用耗時耗人力的低溫輕烘焙加工方式、原味不添加，保留堅果營養價值。<br>
杏仁：USDA Extra NO.1等級大顆粒杏仁，精選品種，香味獨特。<br>
核桃：高比例完整顆粒，非一般碎核桃，口感滿分。<br>
腰果：完整顆粒的乳白腰果，味道清香甘甜。","<p><span class=""style1"">原料: </span>杏仁、核桃、腰果</p>

<br>
<span class=""style1"">食品添加物: </span>無</p>

<br><br>

<p><span class=""style1"">規格: </span>28公克/包</p>
<p><span class=""style1"">產地: </span>台灣</p>
<p><span class=""style1"">保存期間:</span> 12個月(係指未開封狀態且正常條件下之保存)</p>
<p><span class=""style1"">保存條件:</span> 請置於陰涼乾燥處避免日照，開封後請儘早食用完畢</p>

<p><span class=""style1"">過敏原資訊：</span>本產品含堅果。本生產線亦生產含牛奶製品、芝麻、含麩質之穀類、大豆及種子類的產品。
</p>","
 宅配、 超商取貨","https://www.organicshops.cc/product.aspx?id=11868","2026-07-10T06:27:08.500Z"
"12879","01176","葡萄乾(袋)","隔夜燕麥片專區","隔夜燕麥片專區","商品簡述：
 保留葡萄乾的原始風味，含有膳食纖維，不添加人工色素、人工香料、防腐劑，不經過硫化燻蒸，顆粒飽滿、口感Q彈有嚼勁，補充能量。","100","100","/products/12655/main.jpg","","<br>
<br>
<br>
<br>
<p>

蘊含陽光能量的葡萄乾，保留葡萄乾原始風味。葡萄為白綠色品種，經日曬吸收能量後自然轉為紫黑(褐)色葡萄乾；不添加人工色素、人工香料、防腐劑，不經過硫化薰蒸處理。</p>
<br>
1.	選用智利Jumbo規格。<br>
2.	不經過硫化薰蒸處理。<br>
3.	含有膳食纖維，促進腸道蠕動。<br>
4.	不添加人工色素、人工香料、防腐劑。","<p class=""style1"">原料:</p>
<p>葡萄乾、葵花油<br><br>

<br><br>

<p><span class=""style1"">保存期間:</span> 12個月<span class=""style1""><br>
</span><span class=""style1"">規格: </span>250公克/包<br>
<p><span class=""style1"">產地:</span> 智利<br>
<br>

<span class=""style1"">注意事項: </span><br>

1.開封後未食用完需冷藏並儘快食用完畢。<br>
2.表面若有結晶為果實糖分析出，為正常物理現象。<br>
3.包裝袋正面為葡萄原果示意圖，經乾燥後轉變為紅黑色。","
 宅配、 超商取貨","https://www.organicshops.cc/product.aspx?id=12879","2026-07-10T06:27:11.706Z"
"11871","01180","蔓越莓乾(袋)","隔夜燕麥片專區","隔夜燕麥片專區","商品簡述：
 可改變細菌叢生態的特性，亦有幫助維持消化道機能及調節生理機能，不添加防腐劑、人工色素、人工香料，帶給您酸中帶甜的美好滋味。","165","165","/products/12853/main.jpg","","<br>
<br>
<br>
<br>
<p>蔓越莓更具有改變菌叢生態的特性，有助於女性保健。除了做為零食直接食用外，更可用於烘焙上製作成蛋糕、麵包；平時更可添加在沙拉、優格中，增添食用時的口感跟風味。<br>
<br>
1.不添加人工色素、人工香料、防腐劑。<br>
2.含有膳食纖維，促進腸道蠕動。<br>
<br>
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/8qH3tiWpOZw"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>","<p><span class=""style1"">原料:</span>蔓越莓、蔗糖、葵花油。</p><br>
<p><span class=""style1"">食品添加物:</span> 無</p>
<br><br>

<p><span class=""style1"">規格:</span> 250公克/袋</p>
<p><span class=""style1"">原產地(國):</span> 美國</p>
<p><span class=""style1"">保存期間:</span> 12個月(係指未開封狀態且正常條件下之保存)。<br>
<br>

<span class=""style1"">注意事項: </span><br>

1.開封後未食用完需冷藏並儘快食用完畢。<br>
2.表面若有結晶為果實糖分析出，為正常物理現象。<br>
3.包裝袋正面為蔓越莓原果示意圖，經乾燥後轉變為紅黑色。<br>","
 宅配、 超商取貨","https://www.organicshops.cc/product.aspx?id=11871","2026-07-10T06:27:13.863Z"
"11870","01175","藍莓乾","隔夜燕麥片專區","隔夜燕麥片專區","商品簡述：
 選用完整藍莓果實，製成一顆顆晶亮光澤的藍寶石，
具濃郁香氣，富含膳食纖維，可促進腸道蠕動。","200","200","/products/12826/main.jpg","/products/12826/gallery-01.jpg|/products/12826/gallery-02.jpg","<br>
<br>
選用完整藍莓果實，製成一顆顆晶亮光澤的藍寶石。含有濃郁的藍莓香氣，口感獨特具咀嚼感，不添加人工色素、人工香料、防腐劑，富含膳食纖維，促進腸道蠕動，增加飽足感。","<p><span style=""color: #F6090D"">原料: </span>藍莓、蔗糖、葵花油</p><br>

<br><br>

<p><span style=""color: #F6090D"">規格: </span>100公克/包</p>
<p><span style=""color: #F6090D"">產地: </span>美國</p>
<p><span style=""color: #F00105"">保存期間: </span>12個月(係指未開封狀態且正常條件下之保存)<br>
<br>
<span class=""style1"">注意事項: </span><br>

1.開封後未食用完須冷藏保存並儘快食用完畢。<br>
2.表面若有結晶為果實糖分析出現象，請安心食用。<br>
3.包裝袋正面為藍莓原果示意圖，經乾燥轉為紫黑色。<br>","
 宅配、 超商取貨","https://www.organicshops.cc/product.aspx?id=11870","2026-07-10T06:27:16.054Z"
"11863","02139","有機奇亞籽","隔夜燕麥片專區","隔夜燕麥片專區","商品簡述：
 有機奇亞籽採有機農法栽種、無化學添加物，保留完整營養的超級穀物。","260","260","/products/11863/main.jpg","/products/11863/gallery-01.jpg","有機奇亞籽在馬雅語中奇亞(Chia)的意思為「力量」，即是提供豐富力量的種子！富含膳食纖維、蛋白質。奇亞籽遇水膨脹的特性，加入水中5到10分鐘，稍作攪拌即可食用！<br>
<br>
食用方式<br>
1.置於飲用水、牛奶或豆漿等飲品浸泡5~10分鐘，待膨脹後稍作攪拌即可食用。<br>
2.亦可於膨脹後加入優格、沙拉中食用。<br>
<br>

<br>驗證機構：慈心有機驗證股份有限公司<br>
證書字號：第1-009-210007號<br>","<strong class=""style1"">原料：</strong>有機奇亞籽<br>


 <strong class=""style1"">食品添加物：</strong> 無 <br>
<br>

<br><br>

  <strong class=""style1"">內容量：</strong>200公克/包<br>
  <span class=""style1""><strong>原產地(國)：</strong></span><strong>玻利維亞/巴拉圭，產地交替期間依實際收到商品為主 </strong><br>
<strong class=""style1"">保存期間：</strong>12個月(係指未開封狀態且正常條件下之保存)<br>


<br>
<span class=""style1"">注意事項: </span><br>
1.內附脫氧劑，請勿食用。<br>
2.請置於陰涼乾燥處避免日曬，開封後請密封冷藏，並儘早食用完畢。
<br>
<br>
<span class=""style1"">過敏原資訊: </span>本產品含種子類，對花生等核果過敏者應小心食用。本生產線亦生產含牛奶製品、堅果類、芝麻、含麩質之穀物及大豆的產品。<br>","
 宅配、 超商取貨","https://www.organicshops.cc/product.aspx?id=11863","2026-07-10T06:27:20.067Z"
"12816","03017","小麥胚芽","隔夜燕麥片專區","隔夜燕麥片專區","商品簡述：
 小麥胚芽僅占小麥1~2%的含量比例。當小麥製成麵粉的過程中會保留胚乳，並將麩皮與胚芽剃除。其實，被分離出的胚芽具有極高的營養精華，是提供小麥發芽的主要部份，也富含多種人體所需的營養素！","85","72","/products/12816/main.jpg","/products/12816/gallery-01.jpg|/products/12816/gallery-02.jpg|/products/12816/gallery-03.jpg","<br>
<br>
<br>
小麥胚芽僅占小麥1~2%的含量比例。當小麥製成麵粉的過程中會保留胚乳，並將麩皮與胚芽剃除。其實，被分離出的胚芽具有極高的營養精華，是提供小麥發芽的主要部份，也富含多種人體所需的營養素！<br>
<br>
*植物性蛋白含量占比高達三分之一，可增強體力。<br>
*高膳食纖維含量，可增加飽足感，促進腸胃蠕動。<br> 
<br> 
食用方式：<br>
1.添加於豆漿、牛奶，或與穀粉沖泡食用<br>
2.均勻攪拌於米飯、粥品食用<br>
3.製作麵包、饅頭、鬆餅時可加入，增加膳食纖維與營養價值！
<br>","<span class=""style1"">原料:</span></span>小麥胚芽<br>
<span class=""style1"">食品添加物:</span></span>無<br>
  <span class=""style1"">保存期限:</span>12個月<br>
  <span class=""style1"">原產地:</span>台灣<br>
  <span class=""style1"">規格</span>:250公克/包<br>
  <span class=""style1""><br>
  營養標示</span><br>
<br><br>

註：營養標示數據若與包裝上有差異，請以實際包裝為準<br>
<br>
<span class=""style1"">注意事項: </span><br>

1.商品資訊若與包裝上略有差異時，以實際包裝上標示為準<br>
2.請置於陰涼處，避免高溫日曬。開封後請冷藏保存，儘早食用完畢。","
 宅配、 超商取貨","https://www.organicshops.cc/product.aspx?id=12816","2026-07-10T06:27:23.125Z"
"12817","20005","高鈣黑芝麻粉","隔夜燕麥片專區","隔夜燕麥片專區","商品簡述：
 選用黑芝麻原粒整顆研磨，營養好吸收
富含鈣質、鐵質及膳食纖維
不添加防腐劑、人工香料及色素","180","180","/products/12817/main.jpg","/products/12817/gallery-01.jpg","<br>
<br>
<br>
特選未經榨油黑芝麻原粒，運用科技三段溫控焙炒技術，能提出芝麻香氣外，也可避免久經高溫產生苦澀，炒焙後直接研磨更好吸收芝麻營養成分，每批符合品質法規規範。<br>
<br>
*富含鈣質、鐵質、高膳食纖維。<br>
*每100克黑芝麻粉，至少含有1170毫克的鈣。<br>
*不添加防腐劑、人工香料和色素，每批微生物檢驗合格。<br>
*推薦乳糖不耐症者，每日攝取適量，可快速補充每日所需鈣質。<br>
*包裝全面升級為鋁袋夾鏈包裝，有效阻絕空氣光線，保鮮效果更佳。","<span class=""style1"">原料</span>: 黑芝麻粉<br>

  <span class=""style1"">保存期限</span>:9個月(保存期間係指未開封狀態且正常條件下之保存)<br>
  <span class=""style1"">產地</span>: 台灣<br>
  <span class=""style1"">規格</span>: 300g/包<br>
<BR><br><br>
 <span class=""style1"">注意事項: </span>內附脫氧劑，小心勿食。<br>
 <span class=""style1"">過敏原資訊: </span>本產品含芝麻。","
 宅配、 超商取貨","https://www.organicshops.cc/product.aspx?id=12817","2026-07-10T06:27:28.119Z"
"12849","55143","鮮奶小饅頭","特惠專區","買1送1必買區","商品簡述：
 1.使用國產優質鮮乳。
2.添加紐西蘭無水奶油。
3.5大安心保證(不使用:漂白麵粉、人造奶油、香精、膨鬆劑、抗凍劑)。","165","165","/products/12620/main.jpg","/products/12620/gallery-01.jpg|/products/12620/gallery-02.jpg","<br>
<br>
1.	使用國產優質鮮乳。<br>
2.	添加紐西蘭無水奶油。<br>
3.	配方單純，極致鬆軟。<br>
4.	五大安心保證。<br>
*不使用漂白麵粉。<br>
*不使用人造奶油。<br>
*不使用香精。<br>
*不使用膨鬆劑。<br>
*不使用抗凍劑。<br>","<span class=""style1"">原料: </span>麵粉、鮮奶、蔗糖、水、無水奶油、酵母(酵母、水、大豆卵磷脂)<br>

<span class=""style1"">保存期限: </span>12個月<br>

<span class=""style1"">規格: </span>315公克(9入)<br>

<span class=""style1"">產地: </span>台灣<br>


<br>




<br>
<span class=""style1"">注意事項(含保存條件)：</span>須冷凍於-18℃以下，保存期間係指未開封前在-18℃以下可保存天數，開封後請儘速食用以確保品質。<br>



<p><span class=""style1"">過敏原資訊:</span>本產品含牛奶、含麩質之穀物及大豆製品。
 <br>","
 宅配、 超商取貨","https://www.organicshops.cc/product.aspx?id=12849","2026-07-10T06:27:31.218Z"
"12848","26354","淨．益生菌","特惠專區","買1送1必買區","商品簡述：
 5大國際專利菌株，有效調整體質。
3大黃金健康元素：西印度櫻桃、接骨木莓、β-聚葡萄糖，補充自然界的優質營養元素。
不添加色素、甜味劑、防腐劑、人工香料，讓全家人安心保健。","1050","1050","/products/11522/main.jpg","/products/11522/gallery-01.jpg|/products/11522/gallery-02.jpg","<br>
<br>
<br>
<br>
市售琳瑯滿目的益生菌產品成分五花八門，食用益生菌幫助消化、調整體質的同時，是否也吃下不少食品添加物？<br>
<br>
為您與全家人的健康把關，統一生機推出成分單純無添加—「淨．益生菌」，乾淨無添加Clean and Best的優質益生菌，以5大國際專利菌株，有效幫助調整體質、改變細菌叢生態，身體無負擔、健康更加分！<br>
<br>
★	5大國際專利菌株：來自世界知名益生菌大廠Probiotical的專利益生菌，動物雙歧桿菌BS01、副乾酪乳桿菌LPC00、植物乳桿菌LP01、短雙歧桿菌BR03、鼠李糖乳桿菌LR05，指定菌株代號，有效調整體質。<br>
<br>
★	4大堅持不添加：不添加色素、甜味劑、防腐劑、人工香料，守護您與全家人的健康。<br>
<br>
★	3大自然界黃金健康元素<br>
*西印度櫻桃：含維生素C，具抗氧化作用，有助於維持牙齦與皮膚的正常功能。<br>
*接骨木莓：歐洲家喻戶曉的草本保健良品。<br>
*β-聚葡萄糖：美國專利，自然界提升保護力、維持健康的優質來源。<br>
<br>
★	2大優質益生質<br>
*果寡糖：為益生菌的食物，可幫助改變細菌叢生態。<br>
*玉米來源可溶性纖維：日本專利，含膳食纖維，可促進腸道蠕動使排便順暢。","<span class=""style1"">原料: </span>乳酸菌粉(麥芽糊精、乳糖、Bifidobacterium animalis subsp. lactis BS01、Lactobacillus paracasei LPC00、Lactobacillus plantarum LP01、Bifidobacterium breve BR03、Lactobacillus rhamnosus LR05)、果寡糖、玉米來源可溶性纖維、西印度櫻桃萃取物、β-聚葡萄糖、接骨木莓萃取物。</p>


<br>

<br>
<br>

<span class=""style1"">成分與規格:</span>2g*30包/盒<br>

<p><span class=""style1"">產地:</span>台灣</p>
<p><span class=""style1"">保存期限</span>: 24個月(係指未開封狀態且正常條件下之保存)<br>

 

<br><span class=""style1"">注意事項: </span>保存於常溫陰涼處，避免陽光直射。<br>
<p><span class=""style1"">過敏原資訊: </span>本產品含牛奶製品。","
 宅配、 超商取貨","https://www.organicshops.cc/product.aspx?id=12848","2026-07-10T06:27:35.251Z"
